class_id,ut_id,ref_class
O5NLYCS2D,2CJUOVYZPX,13MZ5284SU
O5NLYCS2D,2CJUOVYZPX,19HY9YAFS1
O5NLYCS2D,2CJUOVYZPX,281WFJ79LV
O5NLYCS2D,2CJUOVYZPX,2AVMTBNWAO
O5NLYCS2D,2CJUOVYZPX,X9L69UEKO
O6UPS9P1O,2CJUOVYZPX,1136S33EDO
O6UPS9P1O,2CJUOVYZPX,11CV334ZE6
O6UPS9P1O,2CJUOVYZPX,1CZV7T92EP
O6UPS9P1O,2CJUOVYZPX,1E6E1H8UHK
O6UPS9P1O,2CJUOVYZPX,1OFBBMV6DO
O6UPS9P1O,2CJUOVYZPX,1Z2Q1X01AB
O6UPS9P1O,2CJUOVYZPX,22DXBDIMWD
O6UPS9P1O,2CJUOVYZPX,281WFJ79LV
OBZVBTOIY,2B5CWJHWG3,13F3RW8B3H
OBZVBTOIY,2B5CWJHWG3,1DKC4XUR5Y
OBZVBTOIY,2B5CWJHWG3,23CT6OANNR
OBZVBTOIY,2B5CWJHWG3,T5AJGCN2E
OBZVBTOIY,2B5CWJHWG3,UUS6XAPXM
ODBH3RSGB,1B7LK5I5LS,218O47RSZ4
ODBH3RSGB,1B7LK5I5LS,24VP1343ZQ
ODBH3RSGB,1B7LK5I5LS,2GNHSXPYIR
ODBH3RSGB,1B7LK5I5LS,DBQAGQO54
ODBH3RSGB,1B7LK5I5LS,G7RPQWX8
ODBH3RSGB,1B7LK5I5LS,SEHK0JIC3
ODBH3RSGB,1B7LK5I5LS,TI0VYJPSF
ODBH3RSGB,1B7LK5I5LS,USZHJUCPM
ODBH3RSGB,203R6QQJVM,19P4LAW1YT
ODBH3RSGB,203R6QQJVM,201D1DVX6K
ODBH3RSGB,203R6QQJVM,23B1ZENAZU
ODBH3RSGB,203R6QQJVM,24VP1343ZQ
ODBH3RSGB,203R6QQJVM,2G74U22DZ6
ODBH3RSGB,203R6QQJVM,4AC45SWOY
ODBH3RSGB,203R6QQJVM,Y6DP7UQC1
ODBH3RSGB,2H31BE7GH6,1IVD6Q7VJM
ODBH3RSGB,2H31BE7GH6,1NYF4VG4N4
ODBH3RSGB,2H31BE7GH6,1UXN1ZE7CL
ODBH3RSGB,2H31BE7GH6,1VY51FYHKA
ODBH3RSGB,2H31BE7GH6,76C0QHUWO
ODBH3RSGB,2H31BE7GH6,UGUWE198A
ODBH3RSGB,2H31BE7GH6,XV0UMNGUP
ODWI4QBKV,15WQ99RBL9,1CP8KV5C4Q
ODWI4QBKV,15WQ99RBL9,2FH8SVGOBP
ODWI4QBKV,15WQ99RBL9,7V8T46HBF
OEQRY050,2HFQVB1VO7,20TB11C64K
OEQRY050,2HFQVB1VO7,29PJ8EBQDP
OEQRY050,2HFQVB1VO7,WL2BRN4RH
OOZMWZYUX,KITS4GUF3,1365LFPXBX
OOZMWZYUX,KITS4GUF3,1ZWHZZOTDZ
OOZMWZYUX,KITS4GUF3,2DR49CUXL4
OOZMWZYUX,KITS4GUF3,CWG0VG5SM
OOZMWZYUX,KITS4GUF3,M52PXO1QK
OQJC55FWW,28C2XKURQ5,19FESIKMXV
OQJC55FWW,28C2XKURQ5,1L3J666D4B
OQJC55FWW,28C2XKURQ5,2NXTQ5EWB3
OQJC55FWW,28C2XKURQ5,76DP41TA4
OQJC55FWW,28C2XKURQ5,G70V4BCLS
OSMN0TK3D,18CREL5RDE,1BUX64XSRB
OSMN0TK3D,18CREL5RDE,1E35V06UZM
OSMN0TK3D,18CREL5RDE,2FPD940DT7
OSMN0TK3D,18CREL5RDE,2LVCA82IWZ
OSMN0TK3D,18CREL5RDE,A5VJ03TF9
OSMN0TK3D,18CREL5RDE,DEW21KQ30
OSMN0TK3D,18CREL5RDE,HIP9F0KNV
OSMN0TK3D,18CREL5RDE,OXSPG6UY6
OSQH4DN7,18CREL5RDE,10ZA4TRIO7
OSQH4DN7,18CREL5RDE,1PWT9LVMQZ
OSQH4DN7,18CREL5RDE,1SSQ22RAU8
OSQH4DN7,18CREL5RDE,2LVCA82IWZ
OSQH4DN7,18CREL5RDE,65124BQI4
OSQH4DN7,18CREL5RDE,DEW21KQ30
OSYVWDMN3,203R6QQJVM,1C67BP9ZVX
OSYVWDMN3,203R6QQJVM,1CWCF2FCF9
OSYVWDMN3,203R6QQJVM,2AMGMGWP4G
OSYVWDMN3,203R6QQJVM,4AC45SWOY
OSYVWDMN3,203R6QQJVM,FTDRCA3C3
OSYVWDMN3,203R6QQJVM,ODBH3RSGB
OWB47B4N7,MCV5ISFAE,16CIE04DL4
OWB47B4N7,MCV5ISFAE,1KCUESOSEH
OWB47B4N7,MCV5ISFAE,2B8JGWV0AJ
OWB47B4N7,MCV5ISFAE,9FYSUU2GA
OWB47B4N7,MCV5ISFAE,DFAR96TMV
OWB47B4N7,MCV5ISFAE,L1XM7Y0ER
OXSPG6UY6,18CREL5RDE,1BUX64XSRB
OXSPG6UY6,18CREL5RDE,1HYD32RD59
OXSPG6UY6,18CREL5RDE,1OARACCA6X
OXSPG6UY6,18CREL5RDE,29NS413ROS
OXSPG6UY6,18CREL5RDE,2CTW2X83US
P0EQUGCE,18CREL5RDE,1BUX64XSRB
P0EQUGCE,18CREL5RDE,1L3J666D4B
P0EQUGCE,18CREL5RDE,1MZUBDU2E8
P0EQUGCE,18CREL5RDE,29H2Q7Y116
P0EQUGCE,18CREL5RDE,2CTW2X83US
P0EQUGCE,18CREL5RDE,2LVCA82IWZ
P0EQUGCE,18CREL5RDE,NA1O3YM86
P6X3RIMMG,2B5CWJHWG3,1101JH63EQ
P6X3RIMMG,2B5CWJHWG3,13F3RW8B3H
P6X3RIMMG,2B5CWJHWG3,1DKC4XUR5Y
P6X3RIMMG,2B5CWJHWG3,1P52V4BUSE
P6X3RIMMG,2B5CWJHWG3,G0ZK8W7N4
P6X3RIMMG,2B5CWJHWG3,YEITCJZ4J
P7NBBY9S9,KITS4GUF3,1FI2HRWJYV
P7NBBY9S9,KITS4GUF3,231EJF937Y
P7NBBY9S9,KITS4GUF3,2HMCG2MTI7
P7NBBY9S9,KITS4GUF3,EC352SF3D
P7NBBY9S9,KITS4GUF3,PRELX0XSZ
P7NBBY9S9,KITS4GUF3,ZGIN25AV6
P81YMQQ5Q,1HJSVODTKX,1BJRYJ8XO2
P81YMQQ5Q,1HJSVODTKX,1QWUV6MDAI
P81YMQQ5Q,1HJSVODTKX,BJ9VI8OBU
P81YMQQ5Q,1HJSVODTKX,TCZOURHYW
P81YMQQ5Q,1HJSVODTKX,VSVPZEX9C
P81YMQQ5Q,1HJSVODTKX,WPT20YNX2
P81YMQQ5Q,1QO6DRI4PV,1E4J40HAVO
P81YMQQ5Q,1QO6DRI4PV,1N7AJOKGY9
P81YMQQ5Q,1QO6DRI4PV,1X9JKRCUV
P81YMQQ5Q,1QO6DRI4PV,2CF9E77DBU
P81YMQQ5Q,1QO6DRI4PV,2ENDYRM9PA
P81YMQQ5Q,1QO6DRI4PV,CNB6GW70M
P81YMQQ5Q,2FVWW3NRA9,1KL0IEK85I
P81YMQQ5Q,2FVWW3NRA9,1L2H5E8KVE
P81YMQQ5Q,2FVWW3NRA9,1MC880YDT9
P81YMQQ5Q,2FVWW3NRA9,1Z2S5ZCKRY
P81YMQQ5Q,2FVWW3NRA9,BG8UGK1FT
P81YMQQ5Q,2FVWW3NRA9,R57I03LWI
P97D50HMR,1TINQ6FVZO,22R65HG0BM
P97D50HMR,1TINQ6FVZO,X5U2VDQ6M
P97D50HMR,9C7HG1GDJ,18QAYOS4BK
P97D50HMR,9C7HG1GDJ,1I4UWHQXB4
P97D50HMR,9C7HG1GDJ,1L3J666D4B
P97D50HMR,9C7HG1GDJ,2H7Z0HEZH8
P97D50HMR,9C7HG1GDJ,2LUGPCHD2W
P97D50HMR,9C7HG1GDJ,X5U2VDQ6M
P97D50HMR,E3GBHOT17,1L3J666D4B
P97D50HMR,E3GBHOT17,237OAHK7BT
P97D50HMR,E3GBHOT17,D5ZGN3LVN
PAVMWXYY4,42ZJIQBIE,103OAY5E1O
PAVMWXYY4,42ZJIQBIE,1E1IWF6N67
PAVMWXYY4,42ZJIQBIE,1RMV25AZ4M
PAVMWXYY4,42ZJIQBIE,1XO8OG0EAH
PAVMWXYY4,42ZJIQBIE,3CLZMY2L1
PAVMWXYY4,42ZJIQBIE,MMZ46JXII
PAVMWXYY4,42ZJIQBIE,QK7S55D8U
PAVMWXYY4,G3SWY48TK,101DWZ8JPV
PAVMWXYY4,G3SWY48TK,1JZJZGZ13B
PAVMWXYY4,G3SWY48TK,20UUYT6YTD
PAVMWXYY4,G3SWY48TK,M0ZR9LEEQ
PAVMWXYY4,G3SWY48TK,QK7S55D8U
PBEQYFQ01,V6SPFLRWQ,13OS0C8ACC
PBEQYFQ01,V6SPFLRWQ,1BRQ4XCF7R
PBEQYFQ01,V6SPFLRWQ,1EHILG148E
PBEQYFQ01,V6SPFLRWQ,5BMQNK3WO
PDPOV372C,2DRIUYX4MA,1E35V06UZM
PDPOV372C,2DRIUYX4MA,1MZUBDU2E8
PDPOV372C,2DRIUYX4MA,2AQ63YLOLT
PDPOV372C,2DRIUYX4MA,TVACZC313
PFZJFHQ65,21O576G5H3,19KMUA6LUV
PFZJFHQ65,21O576G5H3,1KBOR7RKGV
PFZJFHQ65,21O576G5H3,1L3J666D4B
PFZJFHQ65,21O576G5H3,1Q69U1W5DP
PFZJFHQ65,21O576G5H3,1VV9INMJLH
PFZJFHQ65,21O576G5H3,28AY9DY6G
PFZJFHQ65,21O576G5H3,2AXP8UCDQB
PFZJFHQ65,21O576G5H3,CWG0VG5SM
PFZJFHQ65,PQVOJ34IS,14EJB8E8FD
PFZJFHQ65,PQVOJ34IS,150348K42V
PFZJFHQ65,PQVOJ34IS,1I1T14VO8O
PFZJFHQ65,PQVOJ34IS,1PVN6EGJPO
PFZJFHQ65,PQVOJ34IS,JQNIXEP6E
PFZJFHQ65,PQVOJ34IS,PHTFX4CLK
PFZJFHQ65,PQVOJ34IS,SLN5JL9S7
PFZJFHQ65,PQVOJ34IS,W5S4BD5TU
PHTFX4CLK,PQVOJ34IS,1EB70YYGXV
PHTFX4CLK,PQVOJ34IS,1I1T14VO8O
PHTFX4CLK,PQVOJ34IS,258BWI70QN
PHTFX4CLK,PQVOJ34IS,29H2Q7Y116
PHTFX4CLK,PQVOJ34IS,4R39KJH7Q
PHTFX4CLK,PQVOJ34IS,RG9GTNB5R
PJNXAH4AO,1JIAKUDFWB,1BDH15KEQC
PJNXAH4AO,1JIAKUDFWB,1V8LEIHJ91
PJNXAH4AO,1JIAKUDFWB,2L3HS25QC1
PJNXAH4AO,1JIAKUDFWB,2MMF5KZRA0
PJNXAH4AO,1JIAKUDFWB,89GBCTKX7
PJNXAH4AO,1JIAKUDFWB,SYHUM61GC
PJNXAH4AO,1N3LZJ9L23,1S15S7VB85
PJNXAH4AO,1N3LZJ9L23,1V8LEIHJ91
PJNXAH4AO,1N3LZJ9L23,245I0I4Q3C
PJNXAH4AO,1N3LZJ9L23,2GVA9J72YV
PJNXAH4AO,1N3LZJ9L23,FSBL0SS28
PJNXAH4AO,1N3LZJ9L23,MI84BBCIA
PJNXAH4AO,1N3LZJ9L23,ZXK4INTOW
PJNXAH4AO,1SAWTQDD78,119ESZK0V7
PJNXAH4AO,1SAWTQDD78,1IBQ1UDTWG
PJNXAH4AO,1SAWTQDD78,1U7KMGPS3B
PJNXAH4AO,1SAWTQDD78,ZXK4INTOW
PJNXAH4AO,2I3W30HSW8,1IBQ1UDTWG
PJNXAH4AO,2I3W30HSW8,1V8LEIHJ91
PJNXAH4AO,2I3W30HSW8,2GVA9J72YV
PJNXAH4AO,2I3W30HSW8,ZXK4INTOW
PNPWYLAP6,KITS4GUF3,1CJ1SPXI4U
PNPWYLAP6,KITS4GUF3,1OYLB0EAVV
PNPWYLAP6,KITS4GUF3,1YSIMG3M3A
PNPWYLAP6,KITS4GUF3,231EJF937Y
PNPWYLAP6,KITS4GUF3,2A34P797UJ
PNPWYLAP6,KITS4GUF3,2DR49CUXL4
POPV1I6O8,2LF8RVGZ5G,20TB11C64K
POPV1I6O8,2LF8RVGZ5G,I4JOR316Q
POPV1I6O8,2LF8RVGZ5G,NPDL637X2
POPV1I6O8,2NCU4SKWK,101DWZ8JPV
POPV1I6O8,2NCU4SKWK,1S7Z561MVJ
POPV1I6O8,2NCU4SKWK,20UUYT6YTD
POPV1I6O8,2NCU4SKWK,29PJ8EBQDP
POPV1I6O8,2NCU4SKWK,M2F6AQEM2
POPV1I6O8,2NCU4SKWK,SJ5E7LY4C
POPV1I6O8,42ZJIQBIE,101DWZ8JPV
POPV1I6O8,42ZJIQBIE,2PVPN0P0DY
POPV1I6O8,42ZJIQBIE,DUD0QXVS3
POPV1I6O8,42ZJIQBIE,M0ZR9LEEQ
POPV1I6O8,42ZJIQBIE,MMZ46JXII
POPV1I6O8,42ZJIQBIE,W0MKZGSZQ
POPV1I6O8,75X9G60NB,15AFYDN1NU
POPV1I6O8,75X9G60NB,20TB11C64K
POPV1I6O8,75X9G60NB,216ICPVAZR
POPV1I6O8,75X9G60NB,21D45AATTO
POPV1I6O8,G3SWY48TK,1CIM8NXULB
POPV1I6O8,G3SWY48TK,1JZJZGZ13B
POPV1I6O8,G3SWY48TK,M0ZR9LEEQ
POPV1I6O8,G3SWY48TK,QK7S55D8U
PPEX0GMXC,DNX38TW4T,1DYK0A3F9I
PPEX0GMXC,DNX38TW4T,26E7SPWLP1
PPEX0GMXC,DNX38TW4T,2QFM2KLILZ
PPEX0GMXC,DNX38TW4T,44XV6IQO6
PPEX0GMXC,DNX38TW4T,X9L69UEKO
PQ3VNT83Z,203R6QQJVM,10ZNA7XEGA
PQ3VNT83Z,203R6QQJVM,19P4LAW1YT
PQ3VNT83Z,203R6QQJVM,1J4XSERZL
PQ3VNT83Z,203R6QQJVM,2G74U22DZ6
PQ3VNT83Z,203R6QQJVM,ODBH3RSGB
PQ3VNT83Z,203R6QQJVM,Y6DP7UQC1
PQ3VNT83Z,2H31BE7GH6,12IRO31NVL
PQ3VNT83Z,2H31BE7GH6,2174T8ZQ1E
PQ3VNT83Z,2H31BE7GH6,2GNHSXPYIR
PQ3VNT83Z,2H31BE7GH6,2NLOMJAQTP
PQ3VNT83Z,2H31BE7GH6,5GZDMC8PN
PQ3VNT83Z,2H31BE7GH6,5PIVOLMDR
PQ3VNT83Z,2H31BE7GH6,G7RPQWX8
PQ3VNT83Z,2H31BE7GH6,IZN71W9MS
PRELX0XSZ,2EQIAX4CBK,16YSC01N7X
PRELX0XSZ,2EQIAX4CBK,1B0JIXRRKS
PRELX0XSZ,2EQIAX4CBK,2QJVYJCUU7
PRELX0XSZ,2EQIAX4CBK,2RM6WJCMWD
PRELX0XSZ,2EQIAX4CBK,B8WN1JE0Y
PRELX0XSZ,2EQIAX4CBK,SY7D1273B
PRELX0XSZ,KITS4GUF3,151F6FKOCL
PRELX0XSZ,KITS4GUF3,1FI2HRWJYV
PRELX0XSZ,KITS4GUF3,207A4N5L2Z
PRELX0XSZ,KITS4GUF3,54YKVMBSV
PRELX0XSZ,KITS4GUF3,5J0O91A12
PRELX0XSZ,KITS4GUF3,FSFPQ36ES
PW6QZ4GOY,18CREL5RDE,1HYD32RD59
PW6QZ4GOY,18CREL5RDE,1MZUBDU2E8
PW6QZ4GOY,18CREL5RDE,1OZ7LPFQ1E
PW6QZ4GOY,18CREL5RDE,25P4LBT26S
PW6QZ4GOY,18CREL5RDE,2G7PB1QHQ1
PW6QZ4GOY,18CREL5RDE,D946C3EV9
PW6QZ4GOY,18CREL5RDE,HIP9F0KNV
PYM6LR32H,CD76U7XEG,159D7LBL8I
PYM6LR32H,CD76U7XEG,19FESIKMXV
PYM6LR32H,CD76U7XEG,1F33JU5S79
PYM6LR32H,CD76U7XEG,1RCN4WD26A
PYM6LR32H,CD76U7XEG,1ZAT62F4AA
PYM6LR32H,CD76U7XEG,IMG7K902A
PYM6LR32H,CD76U7XEG,X44G6Y57X
Q2NJPE3XQ,1QO6DRI4PV,1CBU1W92BF
Q2NJPE3XQ,1QO6DRI4PV,1OH0ZBQHS2
Q2NJPE3XQ,1QO6DRI4PV,1VJXS5VC6C
Q2NJPE3XQ,1QO6DRI4PV,2JCA4DJQLS
Q2NJPE3XQ,1QO6DRI4PV,CNB6GW70M
Q2NJPE3XQ,1QO6DRI4PV,R2SQLRV0X
Q4IHVBCD2,WOHSJ4AS5,25GURG02D8
Q8D348OWL,75X9G60NB,108S5YTIHT
Q8D348OWL,75X9G60NB,1ABQF6LSD3
Q8D348OWL,75X9G60NB,1Z1E3A0FLH
Q8D348OWL,75X9G60NB,216ICPVAZR
Q8D348OWL,75X9G60NB,21D45AATTO
Q8D348OWL,75X9G60NB,2HELL3TKKH
Q8D348OWL,75X9G60NB,3CLZMY2L1
QC4IC9ZXA,1B7LK5I5LS,1SA36KGK95
QC4IC9ZXA,1B7LK5I5LS,2K6V6GTPMC
QC4IC9ZXA,1B7LK5I5LS,2NZG535IT9
QC4IC9ZXA,1B7LK5I5LS,IP60IQE65
QC4IC9ZXA,1B7LK5I5LS,LCO8SUTH2
QC4IC9ZXA,1B7LK5I5LS,O3MDXDZS8
QH6PYRGWY,AXMCA31JJ,1VPNCMQE1Y
QH6PYRGWY,AXMCA31JJ,245KOT8NTS
QH6PYRGWY,AXMCA31JJ,2FEM3FYLM3
QH6PYRGWY,AXMCA31JJ,71M1ALQX5
QH6PYRGWY,AXMCA31JJ,7HPW458XE
QH6PYRGWY,AXMCA31JJ,CMM333IAQ
QIGIBS9YO,2EQIAX4CBK,1H75ZHRGLE
QIGIBS9YO,2EQIAX4CBK,1O57WFM8KM
QIGIBS9YO,2EQIAX4CBK,7KJ022CDV
QIGIBS9YO,2EQIAX4CBK,MQFVPKOLD
QIGIBS9YO,2EQIAX4CBK,V0SMGL5CD
QIGIBS9YO,2EQIAX4CBK,VBG9K95YL
QIGIBS9YO,2EQIAX4CBK,VTEQKZ6O7
QIGIBS9YO,PQVOJ34IS,14EJB8E8FD
QIGIBS9YO,PQVOJ34IS,150348K42V
QIGIBS9YO,PQVOJ34IS,1LN99NOE3K
QIGIBS9YO,PQVOJ34IS,2DG3MU7HO4
QIGIBS9YO,PQVOJ34IS,JQNIXEP6E
QIGIBS9YO,PQVOJ34IS,RG9GTNB5R
QIGIBS9YO,PQVOJ34IS,XV0UMNGUP
QIS2Z359,1CRN82227G,101RQV99VA
QIS2Z359,1CRN82227G,21ZEBF54JE
QIS2Z359,1CRN82227G,27S9UWQARY
QIS2Z359,1CRN82227G,29H2Q7Y116
QIS2Z359,1CRN82227G,2CKXCWGPVW
QIS2Z359,1CRN82227G,2HKLWYS2JS
QIS2Z359,1CRN82227G,2JY9I2KLGK
QIS2Z359,1CRN82227G,2QQ8B3RX79
QJHHH401T,MCV5ISFAE,16DLEG0U4N
QJHHH401T,MCV5ISFAE,21ZEBF54JE
QJHHH401T,MCV5ISFAE,2B8JGWV0AJ
QJHHH401T,MCV5ISFAE,2GOUW2XGVB
QJHHH401T,MCV5ISFAE,N44NBJTQY
QK7S55D8U,42ZJIQBIE,101DWZ8JPV
QK7S55D8U,42ZJIQBIE,11QUDAQZHD
QK7S55D8U,42ZJIQBIE,18Y46RO51V
QK7S55D8U,42ZJIQBIE,1KFRUX8GS5
QK7S55D8U,42ZJIQBIE,20UUYT6YTD
QK7S55D8U,42ZJIQBIE,3CLZMY2L1
QK7S55D8U,G3SWY48TK,11QUDAQZHD
QK7S55D8U,G3SWY48TK,1E1IWF6N67
QK7S55D8U,G3SWY48TK,1JZJZGZ13B
QK7S55D8U,G3SWY48TK,20UUYT6YTD
QK7S55D8U,G3SWY48TK,7ZTQA56FO
QK7S55D8U,G3SWY48TK,DUD0QXVS3
QN3BNEX3J,11LIXX9DNI,1LNS7Z537M
QN3BNEX3J,11LIXX9DNI,1VPJPVGUWM
QN3BNEX3J,11LIXX9DNI,K1H0TT01T
QN3BNEX3J,11LIXX9DNI,LQD06P2YI
QPGQO80OC,21O576G5H3,1JSPOCBTPT
QPGQO80OC,21O576G5H3,1XZVYS7B8E
QPGQO80OC,21O576G5H3,ZNM9DJZQ7
QPLQTOX8B,1CRN82227G,104P25L8L4
QPLQTOX8B,1CRN82227G,1CWFC0QJR6
QPLQTOX8B,1CRN82227G,2CKXCWGPVW
QPLQTOX8B,1CRN82227G,2DK2EEKWF7
QPLQTOX8B,1CRN82227G,2NRILGRXHM
QPLQTOX8B,1CRN82227G,DMIYVNY0F
QPLQTOX8B,1CRN82227G,GJV7VP11L
QPLQTOX8B,2DRIUYX4MA,15WVBEMIB9
QPLQTOX8B,2DRIUYX4MA,1MZUBDU2E8
QPLQTOX8B,2DRIUYX4MA,1SSQ22RAU8
QPLQTOX8B,2DRIUYX4MA,1VQABR830W
QPLQTOX8B,2DRIUYX4MA,2AQ63YLOLT
QRCQGZ67E,10F4ODI8D5,1YYD6VJ45Y
QRCQGZ67E,10F4ODI8D5,2OEXCXVFXB
QRCQGZ67E,10F4ODI8D5,GMP1WAJJ2
QUK9Z1IH1,19U8NCGO3N,1FE4KHIC0Z
QUK9Z1IH1,19U8NCGO3N,2CC531MM66
QUK9Z1IH1,19U8NCGO3N,N6GKAGP3L
QW87KQX3C,1ZU4SRIBYP,13P8GKICCV
QW87KQX3C,1ZU4SRIBYP,1GHRXWVTMU
QW87KQX3C,1ZU4SRIBYP,1LNS7Z537M
QW87KQX3C,1ZU4SRIBYP,2JZPWEZ6K2
QW87KQX3C,1ZU4SRIBYP,7I6E66NDV
QW87KQX3C,1ZU4SRIBYP,HFHINSC9E
QXDWFZ7QN,2MW6303N0L,2P3DYNIXW5
QXDWFZ7QN,2MW6303N0L,G0ZK8W7N4
QZZB37X5N,1JIAKUDFWB,1BAZTG0O0V
QZZB37X5N,1JIAKUDFWB,1BDH15KEQC
QZZB37X5N,1JIAKUDFWB,1IBQ1UDTWG
QZZB37X5N,1JIAKUDFWB,2L3HS25QC1
QZZB37X5N,1JIAKUDFWB,2MMF5KZRA0
QZZB37X5N,1JIAKUDFWB,TZMOMXCU7
R2PNSFGPG,25HVVU5H5O,13GNGDTYE6
R2PNSFGPG,25HVVU5H5O,1TNV5WDAQR
R2PNSFGPG,25HVVU5H5O,22BN1QZCIP
R2PNSFGPG,25HVVU5H5O,2IA7RLMXUC
R2PNSFGPG,25HVVU5H5O,7PTX2V2HC
R2PNSFGPG,25HVVU5H5O,V7TRKF2TO
R2SQLRV0X,1QO6DRI4PV,2A1ZY7GNMX
R2SQLRV0X,1QO6DRI4PV,2ASM2B6F5F
R2SQLRV0X,1QO6DRI4PV,2INJAU7Y42
R2SQLRV0X,1QO6DRI4PV,2JCA4DJQLS
R2SQLRV0X,1QO6DRI4PV,2LSVKFRVRD
R2SQLRV0X,1QO6DRI4PV,8YR0DOS6E
R2SQLRV0X,1QO6DRI4PV,CUUVVLZTY
R57I03LWI,2FVWW3NRA9,128D8WPDE8
R57I03LWI,2FVWW3NRA9,13OS0C8ACC
R57I03LWI,2FVWW3NRA9,1Y9CW80NT0
R57I03LWI,2FVWW3NRA9,28ZVV1RNBC
R57I03LWI,2FVWW3NRA9,2RPCRN34O3
R57I03LWI,2FVWW3NRA9,P81YMQQ5Q
R57I03LWI,7JU2J2Y19,13OS0C8ACC
R57I03LWI,7JU2J2Y19,1I7VYIO0WZ
R57I03LWI,7JU2J2Y19,1WSP2BPQSL
R57I03LWI,7JU2J2Y19,263WFFST7N
R57I03LWI,7JU2J2Y19,2ERYLP3LEE
R57I03LWI,7JU2J2Y19,DPS8MI75I
RBKOHEPEG,1QO6DRI4PV,1G4G1AGSI6
RBKOHEPEG,1QO6DRI4PV,1Z2S5ZCKRY
RBKOHEPEG,1QO6DRI4PV,8YR0DOS6E
RBKOHEPEG,1QO6DRI4PV,CNB6GW70M
RBKOHEPEG,1QO6DRI4PV,XJ4QEFXAC
RBKOHEPEG,1QO6DRI4PV,YBERXA819
RCCP06N9F,AXMCA31JJ,146VJUI13V
RCCP06N9F,AXMCA31JJ,1A8NFWNSG9
RCCP06N9F,AXMCA31JJ,1OMSVKTO76
RCCP06N9F,AXMCA31JJ,1UR97Z9N7Q
RCCP06N9F,AXMCA31JJ,23UQK54X8A
RCCP06N9F,AXMCA31JJ,245KOT8NTS
RCCP06N9F,AXMCA31JJ,2FKT944DU6
REBXIL3ZD,25HVVU5H5O,1KCUESOSEH
REBXIL3ZD,25HVVU5H5O,1LNS7Z537M
REBXIL3ZD,25HVVU5H5O,29XZX7V4NT
REBXIL3ZD,25HVVU5H5O,7PTX2V2HC
REBXIL3ZD,25HVVU5H5O,V7TRKF2TO
REBXIL3ZD,25HVVU5H5O,ZRDQ0V72X
RF3BA91L7,1QO6DRI4PV,1BRQ4XCF7R
RF3BA91L7,1QO6DRI4PV,1E4J40HAVO
RF3BA91L7,1QO6DRI4PV,1RZM3KB8HC
RF3BA91L7,1QO6DRI4PV,1TVX0IQBW7
RF3BA91L7,1QO6DRI4PV,28ZVV1RNBC
RF3BA91L7,1QO6DRI4PV,2L3I1UE5OU
RF3BA91L7,1QO6DRI4PV,2NSZMV2CUC
RF3BA91L7,1QO6DRI4PV,8YR0DOS6E
RF3BA91L7,7JU2J2Y19,13OS0C8ACC
RF3BA91L7,7JU2J2Y19,14MZLGKL6K
RF3BA91L7,7JU2J2Y19,22769VM1J3
RF3BA91L7,7JU2J2Y19,2KR1ACID27
RF3BA91L7,7JU2J2Y19,K3QSONPR9
RF3BA91L7,7JU2J2Y19,R57I03LWI
RF3BA91L7,7JU2J2Y19,YIAU463H6
RF9KI7V9A,1CRN82227G,1MZUBDU2E8
RF9KI7V9A,1CRN82227G,27S9UWQARY
RF9KI7V9A,1CRN82227G,27YOLDD59E
RF9KI7V9A,1CRN82227G,29H2Q7Y116
RF9KI7V9A,1CRN82227G,2HKLWYS2JS
RF9KI7V9A,1CRN82227G,QIS2Z359
RG9GTNB5R,PQVOJ34IS,11GJL368R4
RG9GTNB5R,PQVOJ34IS,150348K42V
RG9GTNB5R,PQVOJ34IS,16YSC01N7X
RG9GTNB5R,PQVOJ34IS,1JSPOCBTPT
RG9GTNB5R,PQVOJ34IS,1PVN6EGJPO
RG9GTNB5R,PQVOJ34IS,1VV9INMJLH
RG9GTNB5R,PQVOJ34IS,2HRG6HJOZW
RG9GTNB5R,PQVOJ34IS,DWMG6KE8
RH1F3F701,PQVOJ34IS,150348K42V
RH1F3F701,PQVOJ34IS,1CJ1SPXI4U
RH1F3F701,PQVOJ34IS,251EK9A1BZ
RH1F3F701,PQVOJ34IS,2FFMOBDLZY
RH1F3F701,PQVOJ34IS,2HRG6HJOZW
RH1F3F701,PQVOJ34IS,2PZT68T74R
RH1F3F701,PQVOJ34IS,XV0UMNGUP
RI55FR1LE,7JU2J2Y19,11FQEDSO8O
RI55FR1LE,7JU2J2Y19,1RYV56HXHR
RI55FR1LE,7JU2J2Y19,1UYH4TE0JG
RI55FR1LE,7JU2J2Y19,1ZG31WA0KR
RI55FR1LE,7JU2J2Y19,2CD40LHS9G
RI55FR1LE,7JU2J2Y19,2ERYLP3LEE
RI55FR1LE,V6SPFLRWQ,1A4H1SNAEY
RI55FR1LE,V6SPFLRWQ,1BRQ4XCF7R
RI55FR1LE,V6SPFLRWQ,1MBGA64B2S
RI55FR1LE,V6SPFLRWQ,1MJM2F5NMM
RI55FR1LE,V6SPFLRWQ,22769VM1J3
RI55FR1LE,V6SPFLRWQ,2GIJBOI8YS
RI55FR1LE,V6SPFLRWQ,2LSVKFRVRD
RJ8S1ZLS7,1TINQ6FVZO,1BUEGVS1TS
RJ8S1ZLS7,1TINQ6FVZO,22R65HG0BM
RJ8S1ZLS7,1TINQ6FVZO,607COXGB6
